,Unnamed: 0,Date,region,type,4046,4225,4770,year,TotalVolume,Price,Prop,month
2732,17473,2017-06-11,TotalUS,organic,160841.97,339777.07,3623.46,2017,1397448.17,1.56,0.0363565624634814,6
97,14838,2017-02-26,Atlanta,organic,1111.31,3495.28,0.0,2017,24322.77,0.64,0.0370869737173265,2
1556,16297,2017-08-20,Northeast,organic,19480.79,58086.37,153.0,2017,251156.79,1.79,0.06846000201064982,8
724,15465,2017-04-30,Detroit,organic,582.47,5993.76,0.0,2017,14530.73,1.83,0.04279864071512607,4
136,14877,2017-06-04,BaltimoreWashington,organic,1029.51,13920.73,217.02,2017,26345.64,2.15,0.03359319087089185,6
2694,17435,2017-02-26,Tampa,organic,969.32,74.28,0.0,2017,4102.72,2.14,0.010986274039403221,2
1185,15926,2017-08-20,LosAngeles,organic,10649.2,18026.76,0.0,2017,75146.55,2.16,0.031507825060306034,8
3159,17900,2018-01-07,MiamiFtLauderdale,organic,52.94,293.77,0.0,2018,7496.04,1.47,0.009936436836094242,1
2555,17296,2017-10-15,StLouis,organic,27.16,1200.53,0.0,2017,7426.84,2.14,0.055899171888651566,10
124,14865,2017-08-27,BaltimoreWashington,organic,4097.95,8674.09,66.86,2017,41523.58,1.82,0.05973563448764507,8
168,14909,2017-10-29,Boise,organic,51.96,511.36,0.0,2017,1962.54,2.34,0.027844014836407416,10
3088,17829,2018-03-25,Indianapolis,organic,319.39,1427.13,0.0,2018,9506.07,1.28,0.03988391876377717,3
2512,17253,2017-08-06,Spokane,organic,272.73,1678.34,0.0,2017,3628.33,2.45,0.044540727796570034,8
1790,16531,2017-03-19,PhoenixTucson,organic,5590.86,4605.78,0.0,2017,19557.62,1.35,0.015511559159617327,3
2472,17213,2017-05-07,Southeast,organic,6765.64,19700.9,180.72,2017,69763.54,1.58,0.012773739327305078,5
1967,16708,2017-11-19,RaleighGreensboro,organic,131.72,3703.25,93.25,2017,9279.95,2.32,0.03612394238122296,11
3212,17953,2018-02-25,Northeast,organic,23250.65,66623.87,199.38,2018,303577.39,1.63,0.0628659449461052,2
1430,16171,2017-01-01,Nashville,organic,210.85,3088.93,0.0,2017,3749.48,1.53,0.014830378837413116,1
14,14755,2017-09-24,Albany,organic,56.82,95.31,0.0,2017,3627.18,1.42,0.050261047944193615,9
3196,17937,2018-03-25,NewYork,organic,12695.3,35094.5,205.59,2018,118503.55,1.86,0.06259165573537473,3
2647,17388,2017-01-15,Syracuse,organic,2.53,156.91,0.0,2017,3179.45,1.53,0.04429580954633938,1
2582,17323,2017-04-09,StLouis,organic,1802.26,1023.4,3.43,2017,10153.14,1.42,0.06535666331702017,4
565,15306,2017-04-30,Columbus,organic,784.09,3774.05,0.0,2017,10632.86,1.7,0.050566145698045066,4
889,15630,2017-03-19,HarrisburgScranton,organic,790.16,573.23,17.94,2017,10371.35,1.93,0.04089054882995125,3
188,14929,2017-06-11,Boise,organic,24.54,636.65,0.0,2017,4375.53,1.27,0.04514441626054511,6
1384,16125,2017-11-19,Nashville,organic,51.28,2032.17,0.0,2017,5134.74,1.61,0.026525330209298814,11
1419,16160,2017-03-19,Nashville,organic,340.95,2019.05,0.0,2017,5986.47,0.92,0.02558215669708241,3
1440,16181,2017-10-29,NewOrleansMobile,organic,89.32,154.0,0.0,2017,6088.13,1.7,0.02147293196855216,10
1349,16090,2017-07-16,Midsouth,organic,2458.19,44872.35,1239.5,2017,140880.73,1.69,0.04746199828989461,7
1025,15766,2017-08-27,Indianapolis,organic,106.71,1378.46,0.0,2017,8228.93,1.62,0.043751646549191725,8
2463,17204,2017-07-09,Southeast,organic,1959.39,29773.64,249.44,2017,90791.94,1.72,0.025341173483164114,7
369,15110,2017-01-08,California,organic,33563.39,69671.75,4.62,2017,177777.4,1.5,0.026025755911517123,1
2466,17207,2017-06-18,Southeast,organic,4845.97,38181.12,176.3,2017,94314.28,1.77,0.026956394601357347,6
235,14976,2017-07-23,Boston,organic,6.86,1165.51,0.0,2017,28957.04,1.59,0.04046021661814237,7
2141,16882,2017-08-06,Sacramento,organic,1620.1,2516.0,0.0,2017,6886.41,1.99,0.014409647151015559,8
3357,18098,2018-02-18,SanDiego,organic,946.25,10002.06,0.0,2018,17875.93,2.05,0.038373687723040166,2
3081,17822,2018-02-18,Houston,organic,6697.58,149.14,0.0,2018,31029.02,1.41,0.019355712866253483,2
2412,17153,2017-06-25,SouthCentral,organic,48461.43,6365.33,0.0,2017,130227.23,1.36,0.01974139819099008,6
933,15674,2017-05-21,HartfordSpringfield,organic,107.67,4361.38,12.42,2017,12234.45,2.62,0.04199647481498758,5
3238,17979,2018-02-11,Orlando,organic,228.09,909.96,0.0,2018,9487.94,1.48,0.01804159115061965,2
651,15392,2017-09-17,Denver,organic,6551.62,478.17,20.59,2017,22029.46,2.02,0.038031475710601725,9
1286,16027,2017-09-24,MiamiFtLauderdale,organic,29.29,319.28,0.0,2017,2978.57,1.9,0.007232519264856241,9
1111,15852,2017-01-08,Jacksonville,organic,325.5,108.5,0.0,2017,4079.99,1.26,0.027988592151156236,1
2074,16815,2017-11-12,Roanoke,organic,221.24,1429.79,0.0,2017,8507.88,1.46,0.06301952210558692,11
2917,17658,2018-01-21,Boston,organic,60.87,2647.48,0.0,2018,26704.98,1.82,0.026015868805338568,1
3323,18064,2018-02-04,RichmondNorfolk,organic,352.86,3254.9,50.98,2018,16592.21,1.41,0.03416242743870368,2
934,15675,2017-05-14,HartfordSpringfield,organic,310.12,4316.89,4.13,2017,12456.71,2.58,0.04183769598672882,5
1403,16144,2017-07-09,Nashville,organic,103.67,3658.81,0.0,2017,6879.0,1.49,0.025089750842251846,7
2679,17420,2017-06-11,Tampa,organic,933.06,206.39,0.0,2017,4577.12,1.86,0.011024444118962529,6
2433,17174,2017-01-29,SouthCentral,organic,35172.06,5405.54,0.0,2017,121203.53,1.08,0.018445494378482308,1
60,14801,2017-11-12,Atlanta,organic,199.47,4259.52,0.0,2017,12115.78,1.8,0.02284596243079573,11
1608,16349,2017-08-27,NorthernNewEngland,organic,3.0,172.15,0.0,2017,18480.95,1.69,0.06242739978789291,8
2102,16843,2017-04-30,Roanoke,organic,353.77,2775.79,0.0,2017,6798.65,1.87,0.040176530545190325,4
960,15701,2017-11-19,Houston,organic,5928.62,75.49,0.0,2017,24963.18,1.56,0.02138926521450568,11
2547,17288,2017-12-10,StLouis,organic,745.23,1060.12,0.0,2017,5723.01,1.72,0.0352981165283589,12
3041,17782,2018-03-18,GreatLakes,organic,6924.59,101003.84,4.97,2018,320320.99,1.3,0.07510155583064583,3
2712,17453,2017-10-29,TotalUS,organic,88668.95,218858.34,1150.03,2017,1123703.61,1.84,0.03583054047863565,10
855,15596,2017-11-12,HarrisburgScranton,organic,204.09,163.45,6.77,2017,19100.44,1.56,0.08660664133397633,11
2646,17387,2017-01-22,Syracuse,organic,19.02,65.93,0.0,2017,1880.89,1.57,0.023010471783853848,1
1587,16328,2017-01-15,Northeast,organic,9284.34,31877.36,128.08,2017,134840.81,1.94,0.03074486517322117,1
9,14750,2017-10-29,Albany,organic,12.99,180.62,0.0,2017,5583.79,1.38,0.07443463409549045,10
1391,16132,2017-10-01,Nashville,organic,88.65,2826.04,0.0,2017,8229.65,2.22,0.05043101971752895,10
3299,18040,2018-02-04,Portland,organic,2697.49,4591.06,0.0,2018,35123.48,1.46,0.03233721679681256,2
2559,17300,2017-09-17,StLouis,organic,31.82,1053.07,0.0,2017,5269.51,2.71,0.04116668001257762,9
3497,18238,2018-03-18,WestTexNewMexico,organic,2055.35,1499.55,0.0,2018,15896.38,1.56,0.018247632103195355,3
812,15553,2017-09-03,GreatLakes,organic,3819.64,33363.97,12.96,2017,157087.22,1.82,0.05618285765477238,9
2274,17015,2017-01-29,SanFrancisco,organic,7224.2,7671.88,2.86,2017,17708.49,2.7,0.01909561227041812,1
2354,17095,2017-07-30,SouthCarolina,organic,178.36,3739.96,83.3,2017,14475.54,1.57,0.03870262724487916,7
3455,18196,2018-02-04,Syracuse,organic,85.22,152.09,0.0,2018,6294.16,1.22,0.052751352253328165,2
773,15514,2017-05-28,GrandRapids,organic,2.91,943.6,0.0,2017,1388.02,2.44,0.008306185523640264,5
649,15390,2017-10-01,Denver,organic,3685.08,235.65,11.49,2017,10632.88,1.93,0.017264881341205296,10
3064,17805,2018-03-25,HartfordSpringfield,organic,144.4,10949.63,0.0,2018,20242.65,2.09,0.05527670355639636,3
2906,17647,2018-01-14,Boise,organic,51.93,802.89,0.0,2018,2130.13,1.81,0.01881021772248836,1
2831,17572,2017-07-30,WestTexNewMexico,organic,2618.13,3169.61,1056.54,2017,17633.69,1.67,0.020616806198310744,7
1686,16427,2017-03-05,Orlando,organic,1879.14,207.53,0.0,2017,4320.91,2.28,0.01570106554352102,3
618,15359,2017-04-30,DallasFtWorth,organic,11119.74,1806.22,0.0,2017,27768.13,1.28,0.01934712361254021,4
3487,18228,2018-03-04,West,organic,25990.6,71213.19,79.01,2018,347373.17,1.46,0.04500310060203317,3
2705,17446,2017-12-17,TotalUS,organic,94905.86,248498.73,982.45,2017,1148617.16,1.57,0.03599960287446158,12
2983,17724,2018-03-04,Columbus,organic,531.55,1246.43,0.0,2018,7617.52,1.48,0.03540581981373725,3
778,15519,2017-04-23,GrandRapids,organic,17.88,1363.66,0.0,2017,2101.46,2.13,0.014187000854814282,4
1762,16503,2017-10-01,PhoenixTucson,organic,2624.47,142.4,0.0,2017,11071.7,1.8,0.016340917857860068,10
584,15325,2017-12-24,DallasFtWorth,organic,4617.3,479.07,0.0,2017,24924.27,1.44,0.022963616660791275,12
3393,18134,2018-02-18,SouthCarolina,organic,145.58,4665.8,78.05,2018,15443.91,1.43,0.03744755729280514,2
1611,16352,2017-08-06,NorthernNewEngland,organic,6.0,281.35,0.0,2017,16939.38,1.68,0.03533806445419063,8
2616,17357,2017-08-20,Syracuse,organic,65.45,101.54,0.0,2017,3978.93,1.51,0.0615583811609165,8
3174,17915,2018-03-11,Nashville,organic,38.32,2553.36,0.0,2018,10160.96,1.32,0.03227113731291187,3
160,14901,2017-12-24,Boise,organic,60.22,650.35,0.0,2017,3029.24,1.44,0.040917063940915537,12
224,14965,2017-10-08,Boston,organic,15.95,1103.1,0.0,2017,30044.2,1.56,0.062377280669713826,10
3452,18193,2018-02-25,Syracuse,organic,154.36,133.07,0.0,2018,4162.96,1.3,0.05698694284221795,2
289,15030,2017-07-16,BuffaloRochester,organic,4.78,446.42,0.0,2017,12764.97,1.26,0.08103378916983561,7
2487,17228,2017-01-22,Southeast,organic,4163.56,12655.77,353.2,2017,58686.47,1.36,0.011617889721009744,1
1880,16621,2017-07-09,Plains,organic,2420.11,23093.17,61.27,2017,63609.57,1.62,0.02930891705109395,7
2424,17165,2017-04-02,SouthCentral,organic,50715.72,6377.87,0.0,2017,169883.35,1.14,0.024452716625181115,4
1398,16139,2017-08-13,Nashville,organic,25.2,2387.12,0.0,2017,4739.29,1.61,0.01733495808902097,8
88,14829,2017-04-30,Atlanta,organic,1487.72,7556.77,0.0,2017,15041.91,1.59,0.0246353751855628,4
123,14864,2017-09-03,BaltimoreWashington,organic,4534.0,8344.86,134.23,2017,58736.24,1.68,0.08043407271776848,9
1394,16135,2017-09-10,Nashville,organic,94.38,2782.28,0.0,2017,9103.32,2.15,0.04915777275975364,9
1092,15833,2017-05-21,Jacksonville,organic,1260.8,146.98,8.72,2017,5056.03,2.07,0.031428337351362745,5
272,15013,2017-11-12,BuffaloRochester,organic,250.66,105.43,0.0,2017,12395.75,1.39,0.09474718097374646,11
3107,17848,2018-02-04,Jacksonville,organic,57.22,465.58,0.0,2018,2838.38,1.62,0.007703032333179594,2
2828,17569,2017-08-20,WestTexNewMexico,organic,1665.31,3993.41,0.0,2017,10788.29,2.43,0.013766342147187973,8
1535,16276,2017-01-08,NewYork,organic,6642.33,18205.31,338.5,2017,42755.8,2.15,0.0271494616541238,1
2122,16863,2017-12-17,Sacramento,organic,1965.07,2423.74,0.0,2017,7034.37,1.72,0.017091032782006074,12
642,15383,2017-11-19,Denver,organic,4506.5,340.39,16.1,2017,17640.41,2.01,0.02454617043348628,11
2043,16784,2017-06-11,RichmondNorfolk,organic,666.26,4779.4,149.16,2017,11925.84,1.56,0.04576997404900529,6
3255,17996,2018-01-07,Philadelphia,organic,1954.92,3857.27,0.0,2018,27971.66,1.69,0.06412942140330546,1
1355,16096,2017-06-04,Midsouth,organic,3976.74,55615.87,1415.12,2017,127811.15,1.85,0.038265809362967966,6
1335,16076,2017-10-22,Midsouth,organic,2401.85,39858.54,607.05,2017,168429.18,1.8,0.06607725504824967,10
1955,16696,2017-02-05,Portland,organic,3761.94,5756.42,14.59,2017,38945.01,0.93,0.03171169378606808,2
756,15497,2017-09-24,GrandRapids,organic,30.76,978.6,0.0,2017,8043.21,1.46,0.06629960903787713,9
1671,16412,2017-06-18,Orlando,organic,768.44,3446.35,0.0,2017,7071.15,2.15,0.020419193010529524,6
1692,16433,2017-01-22,Orlando,organic,527.11,78.21,0.0,2017,6741.5,1.26,0.0138141104124766,1
489,15230,2017-10-08,CincinnatiDayton,organic,246.84,4265.5,0.0,2017,8459.92,1.94,0.04730818363264533,10
1495,16236,2017-10-15,NewYork,organic,6708.76,14018.78,100.55,2017,69241.11,2.09,0.05557105235038273,10
3266,18007,2018-01-14,PhoenixTucson,organic,3618.9,2795.53,0.0,2018,13514.36,1.77,0.009875833085883913,1
2788,17529,2017-05-21,West,organic,72450.49,48371.97,249.55,2017,252331.06,1.52,0.03733906406416232,5
867,15608,2017-08-20,HarrisburgScranton,organic,634.38,206.66,23.45,2017,15105.0,1.68,0.06623838504107915,8
2893,17634,2018-01-21,BaltimoreWashington,organic,1450.87,9262.48,65.08,2018,38098.21,1.66,0.03341035791155067,1
388,15129,2017-09-03,Charlotte,organic,17.76,4696.17,241.64,2017,10311.34,2.82,0.04881980093484162,9
3208,17949,2018-03-25,Northeast,organic,19823.16,58366.54,201.04,2018,374859.68,1.58,0.06803882430110808,3
1073,15814,2017-10-01,Jacksonville,organic,174.13,703.73,12.01,2017,2819.87,2.99,0.021458099417218438,10
2491,17232,2017-12-31,Spokane,organic,251.57,692.89,0.0,2017,2468.87,1.82,0.02455238271592286,12
793,15534,2017-01-08,GrandRapids,organic,108.05,1992.56,0.0,2017,2650.61,1.52,0.014998089739683971,1
3125,17866,2018-03-18,LosAngeles,organic,10829.18,30437.33,0.0,2018,93566.16,1.72,0.026818787551533885,3
181,14922,2017-07-30,Boise,organic,51.75,721.8,0.0,2017,2033.48,2.21,0.027459310262874626,7
892,15633,2017-02-26,HarrisburgScranton,organic,618.55,655.92,14.64,2017,8615.54,1.84,0.0319853786048121,2
2222,16963,2017-01-22,SanDiego,organic,2019.23,6869.87,0.0,2017,10842.77,1.73,0.015342473111402466,1
2543,17284,2017-01-01,Spokane,organic,69.23,745.26,0.0,2017,2869.96,1.21,0.024339935427880488,1
527,15268,2017-01-15,CincinnatiDayton,organic,364.39,5229.29,0.0,2017,6349.77,1.88,0.017994462889043494,1
2220,16961,2017-02-05,SanDiego,organic,1784.39,10882.94,0.0,2017,14096.05,1.55,0.015544195090777757,2
783,15524,2017-03-19,GrandRapids,organic,27.77,1593.25,0.0,2017,2395.16,2.05,0.016620662773874858,3
3082,17823,2018-02-11,Houston,organic,5208.72,60.53,0.0,2018,24385.65,1.4,0.012866649029336208,2
932,15673,2017-05-28,HartfordSpringfield,organic,148.98,4613.7,57.94,2017,12930.59,2.67,0.04075564387118091,5
3363,18104,2018-01-07,SanDiego,organic,5150.82,9366.31,0.0,2018,16746.82,2.06,0.03478285396020764,1
2029,16770,2017-09-17,RichmondNorfolk,organic,336.19,2732.34,44.13,2017,14824.51,1.59,0.0688049204407819,9
1243,15984,2017-07-16,Louisville,organic,0.0,1527.56,0.0,2017,4638.85,1.55,0.05050130067643888,7
1985,16726,2017-07-16,RaleighGreensboro,organic,148.68,5715.34,222.11,2017,10827.99,1.99,0.03847648882882016,7
3438,18179,2018-03-11,StLouis,organic,1127.67,2916.23,0.0,2018,8092.62,1.71,0.03142312189493779,3
1484,16225,2017-12-31,NewYork,organic,6476.19,16996.47,134.7,2017,69777.3,1.83,0.054899668743446206,12
1863,16604,2017-11-05,Plains,organic,1006.07,13421.84,70.09,2017,48099.91,1.89,0.03368019211329554,11
2062,16803,2017-01-29,RichmondNorfolk,organic,592.19,3683.49,230.3,2017,8024.8,1.32,0.029977267512745213,1
1252,15993,2017-05-14,Louisville,organic,0.0,1188.69,0.0,2017,5721.61,1.15,0.06504321883339848,5
2922,17663,2018-03-11,BuffaloRochester,organic,763.9,91.2,0.0,2018,12744.6,1.24,0.06439296045885401,3
1238,15979,2017-08-20,Louisville,organic,0.0,1114.13,0.0,2017,3115.79,1.86,0.03395575950727259,8
1367,16108,2017-03-12,Midsouth,organic,3840.57,42071.43,1856.19,2017,121869.61,1.35,0.038313178436935824,3
1537,16278,2017-12-31,Northeast,organic,11281.04,33549.86,122.83,2017,229313.64,1.66,0.0590730842163032,12
712,15453,2017-07-23,Detroit,organic,603.58,5510.26,0.0,2017,25193.5,1.74,0.08614694778014698,7
2901,17642,2018-02-18,Boise,organic,72.52,810.01,0.0,2018,2275.91,1.82,0.02738464933448226,2
1804,16545,2017-12-17,Pittsburgh,organic,935.25,5.12,0.0,2017,9321.92,1.37,0.06164585665793543,12
1757,16498,2017-11-05,PhoenixTucson,organic,2207.93,1811.7,0.0,2017,10290.71,1.93,0.008446597274353707,11
307,15048,2017-03-12,BuffaloRochester,organic,0.0,286.14,0.0,2017,2414.64,2.05,0.014339602920845572,3
198,14939,2017-04-02,Boise,organic,17.05,676.67,0.0,2017,4767.59,0.82,0.04783231645804942,4
1824,16565,2017-07-30,Pittsburgh,organic,945.2,16.88,0.0,2017,10125.12,1.43,0.08844716399386142,7
725,15466,2017-04-23,Detroit,organic,568.15,3906.41,0.0,2017,7897.74,1.79,0.02600628932992144,4
1847,16588,2017-02-19,Pittsburgh,organic,828.39,3.24,0.0,2017,8805.28,1.45,0.08771556872448183,2
585,15326,2017-12-17,DallasFtWorth,organic,3363.72,338.36,0.0,2017,20247.87,1.41,0.018335215161980226,12
1309,16050,2017-04-16,MiamiFtLauderdale,organic,738.26,69.63,0.0,2017,3197.36,2.81,0.00595811382770961,4
3353,18094,2018-03-18,SanDiego,organic,836.22,10877.69,0.0,2018,18371.03,1.75,0.027756582526783147,3
1622,16363,2017-05-21,NorthernNewEngland,organic,7.77,299.22,0.0,2017,20571.46,1.59,0.04970620690778327,5
271,15012,2017-11-19,BuffaloRochester,organic,256.84,68.85,0.0,2017,7519.34,1.42,0.06267979301182336,11
2849,17590,2017-03-12,WestTexNewMexico,organic,3289.27,3877.22,26.38,2017,26522.49,1.15,0.031579503097447614,3
1292,16033,2017-08-13,MiamiFtLauderdale,organic,16.34,29.2,0.0,2017,4136.64,1.47,0.007220095247575275,8
2991,17732,2018-01-07,Columbus,organic,1639.81,1133.28,0.0,2018,12589.45,1.15,0.04674062700890913,1
1934,16675,2017-07-02,Portland,organic,6316.51,10620.11,5.02,2017,35248.52,1.93,0.04393307055974805,7
2689,17430,2017-04-02,Tampa,organic,1493.44,74.28,0.0,2017,5864.06,1.93,0.017902502151315947,4
929,15670,2017-06-18,HartfordSpringfield,organic,549.98,14022.37,6.86,2017,23752.11,2.14,0.08463165465057376,6
1896,16637,2017-03-19,Plains,organic,5693.04,23743.93,952.64,2017,75867.95,1.54,0.04321113065875426,3
1139,15880,2017-07-02,LasVegas,organic,1952.02,2930.62,0.0,2017,11015.7,1.73,0.028404778393503638,7
2075,16816,2017-11-05,Roanoke,organic,163.9,1362.58,0.0,2017,8255.71,1.5,0.04470356504502426,11
760,15501,2017-08-27,GrandRapids,organic,28.94,493.34,0.0,2017,8060.54,1.21,0.06712420768970373,8
2601,17342,2017-12-03,Syracuse,organic,21.96,134.36,0.0,2017,4486.61,1.23,0.05258283630010152,12
947,15688,2017-02-12,HartfordSpringfield,organic,45.3,3547.5,12.36,2017,9386.83,2.35,0.02315637149097349,2
2564,17305,2017-08-13,StLouis,organic,238.64,1946.25,3.6,2017,5429.19,2.28,0.031031796561541206,8
706,15447,2017-09-03,Detroit,organic,500.27,2793.67,0.0,2017,21749.1,1.87,0.08473254633084902,9
1841,16582,2017-04-02,Pittsburgh,organic,805.98,5.46,0.0,2017,9751.92,1.51,0.07349018703526611,4
1589,16330,2017-01-01,Northeast,organic,9132.13,36276.39,923.53,2017,115256.09,2.0,0.031762850524116204,1
2827,17568,2017-08-27,WestTexNewMexico,organic,2616.96,3672.96,0.0,2017,16137.93,2.5,0.024406344624525508,8
2107,16848,2017-03-26,Roanoke,organic,258.31,2811.96,0.0,2017,15330.0,0.84,0.09454355414320624,3
1923,16664,2017-09-17,Portland,organic,236.27,2269.84,9.78,2017,14321.85,2.83,0.03648481133777004,9
2703,17444,2017-12-31,TotalUS,organic,120545.76,248123.56,1279.48,2017,1243940.09,1.52,0.03148316218757352,12
2840,17581,2017-05-14,WestTexNewMexico,organic,5410.04,5406.61,0.0,2017,18131.79,1.77,0.01609562517048324,5
1849,16590,2017-02-05,Pittsburgh,organic,683.24,15.93,0.0,2017,7367.61,1.4,0.04455786497018488,2
2299,17040,2017-08-13,Seattle,organic,1215.98,11028.92,7.58,2017,27149.47,2.65,0.058337589481993635,8
1576,16317,2017-04-02,Northeast,organic,43055.81,107196.78,121.64,2017,256548.81,1.89,0.060432632426420274,4
3496,18237,2018-03-25,WestTexNewMexico,organic,2325.3,2171.66,0.0,2018,15303.4,1.62,0.015607934845046524,3
2780,17521,2017-07-16,West,organic,20505.23,50838.62,1247.45,2017,151281.1,2.22,0.02663039448359683,7
2398,17139,2017-10-01,SouthCentral,organic,31572.3,2854.98,0.0,2017,107773.96,1.75,0.023446115228599074,10
2051,16792,2017-04-16,RichmondNorfolk,organic,649.64,4688.25,221.16,2017,12066.89,1.46,0.0458484090434238,4
1526,16267,2017-03-12,NewYork,organic,9962.52,40186.45,162.33,2017,93328.69,2.26,0.0742452742215659,3
519,15260,2017-03-12,CincinnatiDayton,organic,325.53,5300.47,0.0,2017,29680.14,0.64,0.09431912968514088,3
332,15073,2017-09-24,California,organic,34599.22,63107.77,1.57,2017,138458.82,2.05,0.03397379371325804,9
954,15695,2017-12-31,Houston,organic,9524.47,114.02,0.0,2017,25590.34,1.36,0.018062426799705825,12
1559,16300,2017-07-30,Northeast,organic,5868.8,30074.75,259.43,2017,214612.36,1.74,0.05069447992742115,7
1438,16179,2017-11-12,NewOrleansMobile,organic,80.51,111.76,0.0,2017,5811.87,1.64,0.01945077637007131,11
1653,16394,2017-10-22,Orlando,organic,318.97,1675.81,0.0,2017,7965.85,2.29,0.023687300103047315,10
769,15510,2017-06-25,GrandRapids,organic,7.12,891.16,0.0,2017,1034.32,2.73,0.007218242406267006,6
2086,16827,2017-08-20,Roanoke,organic,352.99,1992.25,0.0,2017,8040.25,2.08,0.06123221741087026,8
1630,16371,2017-03-26,NorthernNewEngland,organic,126.1,228.24,0.0,2017,14479.04,1.85,0.033574677375349034,3
467,15208,2017-03-05,Chicago,organic,444.51,42428.17,0.0,2017,47884.05,1.64,0.06571275948632294,3
1544,16285,2017-11-12,Northeast,organic,11004.36,27532.26,161.34,2017,231677.48,1.81,0.05573482299098387,11
2696,17437,2017-02-12,Tampa,organic,742.02,89.76,0.0,2017,6411.93,1.44,0.0130570409945876,2
3398,18139,2018-01-14,SouthCarolina,organic,67.8,4372.27,114.33,2018,18678.63,1.31,0.04220221717520789,1
1825,16566,2017-07-23,Pittsburgh,organic,388.46,22.35,0.0,2017,11391.33,1.28,0.09786028849006144,7
